candidate_id,suspicion_score_10,raw_suspicion_points,reason_count,reason_codes,evidence
CAND_0099058,9.3,28,11,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; moderate_career_incoherence; graduation_after_employment_start; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Mechanical Engineer` maps to software, but description lacks matching domain evidence: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || previous_title_description_mismatch: Previous title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. || previous_title_description_mismatch: Previous title `Sales Executive` maps to sales_marketing, but description lacks matching domain evidence: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. || previous_title_description_mismatch: Previous title `Civil Engineer` maps to software, but description lacks matching domain evidence: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || moderate_career_incoherence: Civil Engineer -> Sales Executive -> Marketing Manager -> Operations Manager -> Mechanical Engineer || graduation_after_employment_start: First job starts 2012-04-10, latest graduation year 2018 || signup_after_last_active: signup_date=2026-04-21, last_active_date=2026-02-07 || salary_min_exceeds_max: min=15.9, max=13.5"
CAND_0030638,9.3,28,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; graduation_after_employment_start; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. || previous_title_description_mismatch: Previous title `Graphic Designer` maps to design, but description lacks matching domain evidence: Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. || previous_title_description_mismatch: Previous title `Operations Manager` maps to support_ops, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || abrupt_career_jumps: HR Manager -> Operations Manager -> Customer Support -> Graphic Designer -> Marketing Manager || graduation_after_employment_start: First job starts 2015-05-25, latest graduation year 2017 || signup_after_last_active: signup_date=2026-05-10, last_active_date=2025-10-11 || salary_min_exceeds_max: min=15.3, max=14.1 || skills_current_role_mismatch: title=`Marketing Manager` (sales_marketing), dominant skills=software"
CAND_0034521,9.3,28,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch,"current_title_description_mismatch: Current title `HR Manager` maps to hr, but description lacks matching domain evidence: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || previous_title_description_mismatch: Previous title `Accountant` maps to finance, but description lacks matching domain evidence: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || previous_title_description_mismatch: Previous title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || previous_title_description_mismatch: Previous title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || abrupt_career_jumps: Marketing Manager -> Marketing Manager -> Accountant -> Customer Support -> HR Manager || degree_order_reversal: M.Tech 2015-2018; B.Tech 2016-2019 || graduation_after_employment_start: First job starts 2014-08-21, latest graduation year 2019 || salary_min_exceeds_max: min=14.5, max=10.6"
CAND_0084837,9.3,28,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch,"current_title_description_mismatch: Current title `Accountant` maps to finance, but description lacks matching domain evidence: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || previous_title_description_mismatch: Previous title `Sales Executive` maps to sales_marketing, but description lacks matching domain evidence: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. || previous_title_description_mismatch: Previous title `Graphic Designer` maps to design, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || previous_title_description_mismatch: Previous title `Mechanical Engineer` maps to software, but description lacks matching domain evidence: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || abrupt_career_jumps: Mechanical Engineer -> Graphic Designer -> Content Writer -> Sales Executive -> Accountant || degree_order_reversal: M.Tech 2000-2005; B.Tech 2015-2018 || graduation_after_employment_start: First job starts 2011-09-06, latest graduation year 2018 || salary_min_exceeds_max: min=14.9, max=6.7"
CAND_0095443,9.3,28,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; graduation_after_employment_start; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Operations Manager` maps to support_ops, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || previous_title_description_mismatch: Previous title `Civil Engineer` maps to software, but description lacks matching domain evidence: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || previous_title_description_mismatch: Previous title `Accountant` maps to finance, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || abrupt_career_jumps: Accountant -> Customer Support -> Content Writer -> Customer Support -> Civil Engineer -> Operations Manager || graduation_after_employment_start: First job starts 2012-07-02, latest graduation year 2015 || signup_after_last_active: signup_date=2026-03-28, last_active_date=2026-02-20 || salary_min_exceeds_max: min=7.6, max=6.4 || skills_current_role_mismatch: title=`Operations Manager` (support_ops), dominant skills=search_recs"
CAND_0099735,9.3,28,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; graduation_after_employment_start; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Graphic Designer` maps to design, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || previous_title_description_mismatch: Previous title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. || previous_title_description_mismatch: Previous title `Business Analyst` maps to data, but description lacks matching domain evidence: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. || abrupt_career_jumps: Civil Engineer -> Business Analyst -> Marketing Manager -> Graphic Designer || graduation_after_employment_start: First job starts 2014-05-23, latest graduation year 2022 || signup_after_last_active: signup_date=2026-05-04, last_active_date=2025-11-27 || salary_min_exceeds_max: min=18.0, max=17.7 || skills_current_role_mismatch: title=`Graphic Designer` (design), dominant skills=sales_marketing"
CAND_0006765,9.0,27,11,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; moderate_career_incoherence; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `HR Manager` maps to hr, but description lacks matching domain evidence: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. || previous_title_description_mismatch: Previous title `Content Writer` maps to sales_marketing, but description lacks matching domain evidence: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. || previous_title_description_mismatch: Previous title `Operations Manager` maps to support_ops, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || previous_title_description_mismatch: Previous title `HR Manager` maps to hr, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || moderate_career_incoherence: HR Manager -> Operations Manager -> Customer Support -> Content Writer -> HR Manager || degree_order_reversal: M.E. 2008-2013; B.Tech 2018-2021 || graduation_after_employment_start: First job starts 2014-05-30, latest graduation year 2021 || salary_min_exceeds_max: min=17.7, max=16.0"
CAND_0061925,9.0,27,11,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; moderate_career_incoherence; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Graphic Designer` maps to design, but description lacks matching domain evidence: Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. || previous_title_description_mismatch: Previous title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. || previous_title_description_mismatch: Previous title `Sales Executive` maps to sales_marketing, but description lacks matching domain evidence: Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. || previous_title_description_mismatch: Previous title `Graphic Designer` maps to design, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || moderate_career_incoherence: Mechanical Engineer -> Graphic Designer -> Sales Executive -> Marketing Manager -> Graphic Designer || degree_order_reversal: M.S. 2007-2011; B.E. 2018-2021 || graduation_after_employment_start: First job starts 2012-05-10, latest graduation year 2021 || salary_min_exceeds_max: min=14.9, max=11.0"
CAND_0098983,9.0,27,11,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; moderate_career_incoherence; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Graphic Designer` maps to design, but description lacks matching domain evidence: Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. || previous_title_description_mismatch: Previous title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. || previous_title_description_mismatch: Previous title `Operations Manager` maps to support_ops, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || previous_title_description_mismatch: Previous title `Content Writer` maps to sales_marketing, but description lacks matching domain evidence: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || moderate_career_incoherence: Content Writer -> Graphic Designer -> Operations Manager -> Operations Manager -> Marketing Manager -> Graphic Designer || degree_order_reversal: M.S. 2017-2021; B.Tech 2018-2022 || graduation_after_employment_start: First job starts 2012-04-26, latest graduation year 2022 || salary_min_exceeds_max: min=13.9, max=9.4"
CAND_0005762,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Sales Executive` maps to sales_marketing, but description lacks matching domain evidence: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. || previous_title_description_mismatch: Previous title `Civil Engineer` maps to software, but description lacks matching domain evidence: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || previous_title_description_mismatch: Previous title `Graphic Designer` maps to design, but description lacks matching domain evidence: Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. || previous_title_description_mismatch: Previous title `HR Manager` maps to hr, but description lacks matching domain evidence: Brand design and creative direction at a consumer-products company. Owned brand identity (logo, visual system, typography), packaging design, and digital creative across web and social. Led the recent rebrand and managed a small external agency for production work. Comfortable across the Adobe suite, Figma, and the production side of brand and packaging design. || abrupt_career_jumps: Operations Manager -> HR Manager -> Graphic Designer -> Marketing Manager -> Civil Engineer -> Sales Executive || signup_after_last_active: signup_date=2026-04-18, last_active_date=2026-01-11 || salary_min_exceeds_max: min=14.7, max=11.4 || skills_current_role_mismatch: title=`Sales Executive` (sales_marketing), dominant skills=ai_ml"
CAND_0007200,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `HR Manager` maps to hr, but description lacks matching domain evidence: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || previous_title_description_mismatch: Previous title `HR Manager` maps to hr, but description lacks matching domain evidence: Customer support team lead at a SaaS product. Managed a team of 8 support agents handling tier-1 and tier-2 tickets; owned the escalation process to engineering and the customer-feedback loop to product. Built out the support knowledge base and the agent training program. Strong on the people-management side and the process side; lighter on technical depth beyond product expertise. || previous_title_description_mismatch: Previous title `Graphic Designer` maps to design, but description lacks matching domain evidence: Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. || abrupt_career_jumps: Graphic Designer -> Project Manager -> Mechanical Engineer -> Operations Manager -> HR Manager -> HR Manager || degree_order_reversal: M.Tech 2012-2015; B.E. 2012-2017 || graduation_after_employment_start: First job starts 2012-10-16, latest graduation year 2017 || salary_min_exceeds_max: min=12.4, max=11.1 || skills_current_role_mismatch: title=`HR Manager` (hr), dominant skills=software"
CAND_0016445,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Business Analyst` maps to data, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || previous_title_description_mismatch: Previous title `Business Analyst` maps to data, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || previous_title_description_mismatch: Previous title `Content Writer` maps to sales_marketing, but description lacks matching domain evidence: Senior accounting role at a mid-sized company — month-end close, financial reporting, statutory compliance (GAAP / Ind-AS), and tax filings. Owned the GL, fixed-asset register, and the audit-readiness function. Managed a team of 3 staff accountants. Built strong process discipline around the close cycle, reducing close time from 12 days to 7 over the last two years. || previous_title_description_mismatch: Previous title `Accountant` maps to finance, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || abrupt_career_jumps: Project Manager -> HR Manager -> Accountant -> Content Writer -> Business Analyst -> Business Analyst || signup_after_last_active: signup_date=2026-01-30, last_active_date=2025-11-30 || salary_min_exceeds_max: min=15.3, max=11.3 || skills_current_role_mismatch: title=`Business Analyst` (data), dominant skills=design"
CAND_0024323,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; signup_after_last_active; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Graphic Designer` maps to design, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || previous_title_description_mismatch: Previous title `Accountant` maps to finance, but description lacks matching domain evidence: Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. || previous_title_description_mismatch: Previous title `Content Writer` maps to sales_marketing, but description lacks matching domain evidence: Mechanical engineering design role at a hardware-product company. Led the design of two product subsystems through full lifecycle: concept, DFM/DFMA review, prototype, production tooling. Comfortable with CAD (SolidWorks, Creo), FEA (ANSYS), and the typical hardware-development cadence. Worked closely with manufacturing partners on production scale-up. || previous_title_description_mismatch: Previous title `Business Analyst` maps to data, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || abrupt_career_jumps: HR Manager -> Marketing Manager -> Business Analyst -> Content Writer -> Accountant -> Graphic Designer || signup_after_last_active: signup_date=2026-04-21, last_active_date=2026-02-12 || salary_min_exceeds_max: min=17.5, max=13.0 || skills_current_role_mismatch: title=`Graphic Designer` (design), dominant skills=search_recs"
CAND_0027036,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `Marketing Manager` maps to sales_marketing, but description lacks matching domain evidence: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. || previous_title_description_mismatch: Previous title `Business Analyst` maps to data, but description lacks matching domain evidence: Enterprise sales of cloud software solutions into the mid-market segment. Carried a $1.8M ARR quota and consistently delivered against it across the last three years. Owned the full sales cycle: prospecting, discovery, technical evaluation (with SE support), commercial negotiation, and close. Strong on consultative selling for technical buyers; comfortable engaging with both engineering and finance stakeholders. || previous_title_description_mismatch: Previous title `HR Manager` maps to hr, but description lacks matching domain evidence: Content writing and SEO strategy for a tech-focused publication. Wrote longform articles on developer tools, cloud platforms, and AI/ML topics — including some that ranked on the first page of search for high-competition keywords. Managed a freelance writer pool and the editorial calendar. Recent work has been on AI-assisted content production, using LLM tools for research, drafting, and editing while maintaining editorial quality. || abrupt_career_jumps: Project Manager -> HR Manager -> Operations Manager -> Business Analyst -> Accountant -> Marketing Manager || degree_order_reversal: Ph.D 2007-2010; B.Tech 2011-2015 || graduation_after_employment_start: First job starts 2012-09-30, latest graduation year 2015 || salary_min_exceeds_max: min=14.2, max=8.2 || skills_current_role_mismatch: title=`Marketing Manager` (sales_marketing), dominant skills=data"
CAND_0031857,9.0,27,10,current_title_description_mismatch; previous_title_description_mismatch; previous_title_description_mismatch; abrupt_career_jumps; degree_order_reversal; graduation_after_employment_start; salary_min_exceeds_max; skills_current_role_mismatch; skills_headline_mismatch; skills_career_history_mismatch,"current_title_description_mismatch: Current title `HR Manager` maps to hr, but description lacks matching domain evidence: Operations management role at a logistics company. Owned daily fulfillment operations across 3 warehouses, managing a team of 80 across receiving, picking, packing, and outbound. Built and tracked the operational KPIs (on-time fulfillment, accuracy, cost per order) and led the continuous improvement initiatives that drove a 22% productivity gain over 18 months. || previous_title_description_mismatch: Previous title `Business Analyst` maps to data, but description lacks matching domain evidence: Marketing leadership role at a B2B SaaS company. Owned the demand-generation function — content marketing, paid acquisition, SEO, email nurture. Built and managed a team of 5 across content, performance marketing, and marketing operations. Worked closely with sales on lead-quality definitions and the SDR-handoff process. Recent focus has been on account-based marketing for our enterprise segment. || previous_title_description_mismatch: Previous title `HR Manager` maps to hr, but description lacks matching domain evidence: Business analyst at a consulting firm, working primarily with retail and CPG clients. Conducted business diagnostics, process re-engineering work, and digital transformation strategy projects. Strong on stakeholder management, structured problem-solving, and the typical consulting toolkit (slide-craft, Excel modeling, executive communication). Recent project work involved AI-strategy advisory but my own technical depth in AI is limited. || abrupt_career_jumps: HR Manager -> Content Writer -> Business Analyst -> Graphic Designer -> Customer Support -> HR Manager || degree_order_reversal: Ph.D 2005-2010; M.S. 2010-2015 || graduation_after_employment_start: First job starts 2012-09-23, latest graduation year 2015 || salary_min_exceeds_max: min=11.5, max=6.7 || skills_current_role_mismatch: title=`HR Manager` (hr), dominant skills=ai_ml"
